fitness
0,24.64
1,18.88
2,24.88
3,17.6
4,23.52
5,18.4
6,17.12
7,16.96
8,24.4
9,23.84
10,26.24
11,23.76
12,23.84
13,25.76
14,18.32
15,22.24
16,28.16
17,16.16
18,17.84
19,17.84
20,18.0
21,16.64
22,18.64
23,17.12
24,17.36
25,18.64
26,17.6
27,18.24
28,25.84
29,18.4
30,27.28
31,16.0
32,15.92
33,16.24
34,16.24
35,16.4
36,19.04
37,16.8
38,18.72
39,16.4
40,17.76
41,17.92
42,17.12
43,16.4
44,15.68
45,17.2
46,18.32
47,18.16
48,17.52
49,19.12
50,17.52
51,18.08
52,17.92
53,17.68
54,16.16
55,25.68
56,23.76
57,24.08
58,24.16
59,23.84
60,24.24
61,25.44
62,24.64
63,27.12
64,27.2
65,25.12
66,26.56
67,24.48
68,26.64
69,24.64
70,24.88
71,25.2
72,25.04
73,25.68
74,25.6
75,24.32
76,26.96
77,24.72
78,26.48
79,25.44
80,24.48
81,24.4
82,23.84
83,24.16
84,26.56
85,25.84
86,19.44
87,22.16
88,25.2
89,24.4
90,24.72
91,21.84
92,18.32
93,16.0
94,16.4
95,17.84
96,17.92
97,17.12
98,17.84
99,25.36
100,28.48
101,26.64
102,25.52
103,24.8
104,26.32
105,26.0
106,25.84
107,26.48
108,22.88
109,23.2
110,24.32
111,23.68
112,23.2
113,25.12
114,24.96
115,25.36
116,23.76
117,23.68
118,24.72
119,22.8
120,22.24
121,25.12
122,25.76
123,26.08
124,25.28
125,26.16
126,26.4
127,26.64
128,25.28
129,23.28
130,24.08
131,22.4
132,24.08
133,27.28
134,25.2
135,24.4
136,24.72
137,25.04
138,24.64
139,25.76
140,26.96
141,23.68
142,25.36
143,26.08
144,26.56
145,23.76
146,27.04
147,26.56
148,23.44
149,24.4
150,26.72
151,25.6
152,25.52
153,24.24
154,26.08
155,26.56
156,25.12
157,24.64
158,22.48
159,23.6
160,26.88
161,26.8
162,24.88
163,25.2
164,23.84
165,24.56
166,26.96
167,23.52
168,26.48
169,26.24
170,26.32
171,26.88
172,26.24
173,27.04
174,23.6
175,27.12
176,26.16
177,23.92
178,24.32
179,25.6
180,22.72
181,26.16
182,25.04
183,26.88
184,26.32
185,23.84
186,24.96
187,24.88
188,24.96
189,24.64
190,25.76
191,25.92
192,23.28
193,25.36
194,25.28
195,23.2
196,25.76
197,26.96
198,25.84
199,26.0
