Code
0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
1,"[-1.77851577  1.93558656 -1.4448686   1.46633191 -1.34028152  0.68263391
  0.51314198 -3.14739679 -0.12962566 -0.44058834 -0.66028444  3.6738932
 -3.22522815 -1.45274639 -0.74707534 -2.77954747 -1.87119626  0.20391777
  0.10536537 -0.41953959  0.29086727 -1.30566395 -1.40198998 -0.04050868
 -1.89276625 -1.0616999  -4.10082337 -1.55808419  1.26302048 -0.25739586
  0.22295043  0.2169571  -1.20690073  2.69242504  1.79137533  1.27239967
 -2.73037117  2.28546539  1.26654487  0.43978026 -1.45197635 -0.78899191
 -0.79424383 -1.10189206  2.88966722 -1.0558621  -0.38259118  0.70525363
  0.64633402 -1.62485788  0.88421367  1.09825736  2.72332105 -1.3848813
  1.90714612 -2.20833176 -0.52947391  1.79781138 -3.16619107 -2.54162333
 -0.1161212   0.51133868  1.57098459 -1.21047535  0.21031226 -0.36643708
 -0.74947348 -1.60966451 -3.81221076  0.08067584 -2.51790602 -0.4307397
 -3.50634755  0.26862005  4.21701141  4.24668105 -2.85561895 -1.78297226
 -1.87869312  0.4664913   1.1589595  -0.54932611 -0.28067647  4.13353474
 -2.86787673  1.0699605   0.59174492  4.28707846 -0.86655134 -1.34837105
  3.70729973 -0.46286333 -2.5081868  -4.45329785  0.29183383 -2.75007703
  1.43027335 -0.69990423  2.99026441  0.88712583  0.91146992  2.84777398
 -0.82655362  2.16415957  1.23456935 -0.98157207 -1.69760948 -1.22503387
 -0.02685915 -0.23070432 -1.16702624 -0.66923418 -0.19726902 -0.83504647
  1.33980265  2.33856988  0.80015742  2.74361862 -0.98684671  2.31649049
  2.30080493  0.72058619 -0.35817773  2.3059476   2.13330393  1.34982347
  0.6420815  -0.9803444   0.65188952  0.21262514  3.54910145  0.73484176
 -1.65255476  0.11238521  1.05191271  1.810842    1.11569686 -1.87583716
  0.33293316 -1.20368128 -1.2271577  -0.74370207 -0.44579888  0.98501998
 -0.50161247 -2.07312385  0.60080737  1.76149278  3.08519726 -0.30985018
  0.28302953  1.20545687 -0.14325821  2.45758609  0.005521    0.85994311
  1.69135518 -1.96913854  0.34027189 -0.04416713  0.63077968  1.49358086
  1.80055248 -0.89287762  1.3267292  -4.33087737  2.47073103 -0.61609895
  2.76850061  1.68622894 -3.37252064 -2.06448225 -0.50196037  3.01274933
  1.72771069 -0.8021447   0.22405688 -1.92938797  1.44691583 -1.66765468
  1.74503842 -0.63804274 -1.81815528 -0.33058648  1.02062533 -1.45198212
  1.99802894 -0.11798833 -2.1671644   2.66419274  1.98240657  0.35916414
  2.24642071  3.96882926 -1.95825951 -0.29869148 -0.26852316  2.32743179
  0.75927139 -0.53652868  1.30539016]"
2,"[-1.77488531  1.90092001 -0.67115022  3.28589347 -4.53895187  4.37155486
  1.23923143 -4.87992347  1.65446967  0.80467199  0.18700051  1.55692864
 -1.41091924 -3.10933263  1.99533996 -2.13287504 -2.52003856 -1.47678052
  0.77044866 -3.56505659  3.21649248 -4.04071713 -1.47867306 -0.21076242
  2.05192642 -0.4332615  -6.47205611 -4.14767682  2.11126857  7.21908946
  3.40132247 -0.90133669 -1.2770207   3.09670136  2.00320958  3.2745181
  1.76293664  6.22814636  4.08719303  1.68512088 -3.65961288 -4.05760057
 -0.87981635  0.11534665  1.86128511 -1.79942751 -3.76808168  1.9927408
  1.47304973 -2.85040965 -0.73520179  2.51461863 -0.26713101 -3.0183889
  0.91218542 -3.24459411 -0.80877943  0.22913186 -4.13568473 -4.34408793
  2.21484662 -3.10895597  1.09868612  0.16481648  0.42822779 -1.07732261
 -4.27708992 -3.27042637 -4.06965324  1.99626989 -2.96511413  2.12647291
 -2.54606841  3.28136288  4.7252232   7.96050827 -0.78619629 -3.34900989
 -3.62660201 -1.41137275 -0.55518547  0.53809667 -3.48298522 -0.62485288
 -2.9083569   1.42084815  0.53579858  3.41238878 -0.3738281  -0.57821381
  2.69954559 -0.58650255 -2.9581737  -3.53385768  0.96347397  0.20062132
  1.7899934  -3.99126054  2.98558751  0.37051468  4.31220053  2.28897476
 -1.6453874   1.31323978  0.74189774  0.95576141  1.23502981 -0.91488828
 -0.12260376  0.2980653  -2.38826388  0.24549497 -2.98765778 -3.89971261
  3.24875837  0.34465232  2.88116749 -0.15821669 -1.47624767  2.83865395
  1.79537294 -1.0579941  -0.70075722 -0.31601265  4.92144245  2.00209768
  2.85824171  0.73169117  3.62692601 -3.24009864  3.20835373  0.19554381
 -2.02357687  0.6692915   4.26464321  3.76378525 -0.3669862  -3.22706183
  2.92990949 -1.95850029  0.75460499 -1.22919894  0.45323244  0.97556543
 -0.03255842 -4.50575086  1.30967801 -2.56096853 -0.89767557  5.62946868
  2.78223448  4.01860549 -0.77086303  4.35583214 -0.3525382   1.70366424
  2.28336558 -1.68801086 -4.43496088 -0.79204863  2.14840688  2.61615367
  2.57269651  0.22984769  3.80090953 -6.03238749  2.58729058  0.22945482
 -0.32418318  4.38530401 -6.05554954 -1.24591654 -0.08682577  4.43668748
  1.05512764 -2.07429037 -3.3085832  -2.40575024  1.54944266 -1.79275274
  1.97760018 -4.80317892 -1.74424687  3.82636922  2.24770164 -1.54208442
  0.56643165  0.76937572 -2.91526205  2.5149661   2.95856252 -2.80855854
 -0.53333071  2.4912713  -0.42802459 -3.55743266 -0.34197163  1.86437651
  0.60012219 -0.76034728  3.09490141]"
3,"[-3.12176847e+00  4.00646646e-01  1.72521926e+00  1.57095923e+00
 -6.76175246e+00  7.11258524e+00  8.24562541e-01 -4.75855135e+00
  6.02398472e-01  1.26504776e+00  2.48056156e+00  4.17590872e-01
  6.89548610e-02 -2.44322621e+00  3.71577935e+00 -2.94974733e+00
 -4.83897645e+00 -1.28244229e+00 -1.26702539e+00 -3.11691368e+00
  4.33529966e+00 -4.09446158e+00 -5.20172559e+00  2.24185109e-02
  1.25987455e+00 -1.74708473e+00 -8.76188409e+00 -6.12652392e+00
  6.28753979e-01  6.91067209e+00  1.54761901e+00 -1.59093353e+00
 -2.48390561e+00  5.79490750e-03  1.81804897e+00  2.74509304e+00
  1.15112772e+00  8.07914400e+00  6.58006728e+00  2.51055957e+00
 -1.91986275e+00 -7.26580559e+00  1.52145416e+00  9.73657572e-02
  2.00583161e+00 -2.04890025e+00 -6.27455958e+00 -1.22849899e-01
  1.79432530e+00 -1.66891851e+00  1.94058136e+00  4.16890352e+00
 -2.10006900e+00 -5.33388997e+00  1.61849139e+00 -6.69186305e+00
 -3.33632393e-01 -2.78735765e+00 -5.09952400e+00 -2.54853098e+00
  2.93427994e+00 -1.11043944e+00  4.17579166e+00  3.60746209e+00
  3.72066233e+00 -1.82375668e+00 -4.64637546e+00 -4.32530678e+00
 -2.34072174e+00  4.83837192e+00 -1.65872706e+00  1.65130968e+00
 -2.08369256e+00  4.06246582e+00  2.29618398e+00  8.03057025e+00
 -2.50238339e+00 -4.30812594e+00 -5.82760826e+00 -1.21748518e+00
 -1.73906775e+00  2.18423109e+00 -2.44757537e+00 -6.80670560e-01
 -3.37655032e+00 -1.02918110e+00 -2.63297659e+00  5.59710295e+00
  3.90605791e-01 -2.54430449e-01  4.90384187e+00 -4.41932850e+00
 -3.54255560e+00 -2.50162732e+00 -5.17869311e-01 -1.99650605e+00
  2.78121437e+00 -2.93240121e+00  2.04943723e+00 -2.32882884e+00
  4.73859029e+00  9.64424443e-01 -2.17385146e+00  1.05613669e+00
 -8.24983781e-02 -6.30710408e-01  2.85604972e+00 -1.53322268e-01
  4.22740804e-01  1.44390852e+00 -2.28235056e+00 -2.14689033e-01
 -6.09106304e+00 -2.15459295e+00  6.60868980e-01  3.39773015e-01
  2.00017302e+00  6.83196516e-01 -3.22342450e+00  6.62022279e+00
 -4.61194710e-01 -1.88321433e-01 -2.09589226e-01 -1.54709916e-01
  6.71288380e+00  2.92585190e+00  1.20728578e-01  5.47637736e-01
  1.42220588e+00 -1.15568927e+00  3.61271931e+00  6.54701696e-01
 -4.25343015e+00  6.68573699e-01  5.14369261e+00  2.58633226e+00
 -9.19666730e-02 -3.13918817e-01  1.43305244e+00 -2.21556926e+00
 -1.70719992e+00  2.32085007e+00  4.81048185e-01 -7.51520603e-02
  8.08860063e-01 -7.42913197e+00  5.84988050e+00  8.70506696e-02
  2.94526242e+00  4.37876089e+00 -2.24605545e+00  5.41820863e+00
  1.02097504e+00  4.00042543e+00 -6.16683556e-02  3.37286255e+00
  1.46445699e+00 -1.68202864e+00 -3.97632277e+00 -1.00832615e+00
  2.24757048e+00  2.76930783e+00  1.10718395e+00 -7.48830373e-01
  1.23047905e+00 -8.82638755e+00  3.08478860e+00  4.15474021e-01
  7.20464285e-01  4.87797694e+00 -7.71923022e+00 -2.99377483e+00
 -1.01500758e+00  6.82909734e+00  2.46393842e+00 -2.05430449e+00
 -3.45762535e+00 -2.02587044e+00  2.60467063e+00 -2.20053493e+00
  1.32768813e+00 -5.10289296e+00  1.83973229e+00  5.12074434e+00
  1.11197759e+00 -1.11245213e+00 -1.12821164e-03 -1.29567267e-01
 -3.48394309e+00 -5.79806478e-01  1.32183401e+00 -4.13052506e+00
 -3.09740253e+00  6.32651496e-01  1.08371179e+00 -1.89227601e+00
 -3.27511353e+00 -1.57554884e+00  1.83988159e-01 -6.02890777e-01
  1.43005072e+00]"
4,"[-3.73460042  4.02856778 -0.06896663  1.6389917  -6.68531795  7.90038612
  0.71436865 -5.13116134 -1.90657535  2.89963733  1.75379052 -1.31009471
  1.40682245 -5.16627875  6.26561046 -2.57969976 -1.31585057 -2.32475871
  0.05533411 -2.78113566  1.80092556 -4.47831734 -6.32072153  3.25679039
  0.28837461 -0.76873364 -9.57874867 -5.92477186 -0.99913751  7.06919087
  0.89134639 -2.6568605   1.60259661 -0.03842946 -0.75057651  1.43706595
  0.0684875   9.89576874  6.80425835  2.68497324 -2.04583798 -7.47976972
  2.47868197 -3.20136512  1.93116125 -3.61341254 -5.95759743 -4.26063608
  4.64923786  0.49095721  1.37118955  3.6417499  -0.65143181 -8.4411373
  2.12191666 -5.37020003  0.26165065 -4.44222071 -8.98582999 -2.34230372
 -0.1833952  -1.28443209  1.89671996  3.36684919  4.22110797 -0.62076914
 -4.83050326 -7.43694338  0.58475808  6.06218862 -3.41475251  1.61217432
 -3.99093765  1.48197799  1.1399454   8.21936205 -1.26064496 -7.70598138
 -6.06713773  0.66213864 -2.07249477  1.18571644 -2.65003097 -1.01328349
 -5.13702676 -0.18839452 -1.57192705  5.77910703  1.78883431  2.19187735
  3.6686268  -8.92210747 -3.99733404 -2.98636135  0.69081754 -0.46675195
  4.96945547 -3.57169628  0.2373943  -1.48387362  4.49392434  1.3218621
 -0.75306401  1.75598962 -2.31016453 -2.08216011  0.96469067  2.6436059
 -2.70643935  4.27008936  0.84887675 -0.24652741 -5.32842092 -3.32030015
  2.5898482  -3.15569724  1.85259854 -0.32360688  0.29331137  9.01724099
  1.23448556 -2.2186654   0.79640326 -0.58796451  9.00269102  4.90579915
  0.23010309  0.975921    4.210886   -3.11776406  3.72808044  1.3671499
 -5.25637316 -0.63905871  2.7338383   6.47305855 -0.38257556  3.00473489
 -1.5174044  -1.99910565 -0.49383727 -0.58390876  1.89073012 -0.87858096
 -1.74437017 -6.4088359   5.312978    0.44011964  2.38273516  4.72575377
 -2.6077048   7.9003263   1.95991548  4.12348883 -0.09291295  6.92454715
  0.29294696 -0.3476254  -5.54476815 -0.54298748  2.89968793  2.37362857
  2.24976621 -2.23051884 -2.21389706 -7.39437384  5.52424757  2.78818287
  1.20991485  3.17279178 -5.24745162 -3.18407599 -4.60029624  6.05440148
  2.07726301 -3.22503548 -2.38185535 -2.89286205 -0.33849549 -4.32901782
 -0.21425183 -4.54199879  0.9525931   8.1262236   0.81179133 -0.33530535
  2.17267445 -2.39419797 -3.44662488 -0.24552373 -0.61787798 -2.84421626
 -2.81357222  1.08882179  3.69116814 -1.32476229 -1.0254101  -2.2082005
  0.42507989 -0.83702434  2.57500577]"
5,"[ -6.48082277   0.31546774   1.57855269   0.43802969  -8.95062418
   7.76774383   0.06074746  -7.25868458  -1.06964575   2.10291191
   5.01474622   4.1582427    1.04231242  -8.34679354   6.29007174
  -2.61464443  -1.48221616  -3.63781921   0.18057445  -2.44239556
   0.83550999  -4.45135114  -6.35223827   2.19436802  -0.75901345
  -2.90723521 -10.23061107  -6.71423538  -2.12633993   5.77430234
   1.67283233  -1.25933911   3.39034166   3.25458223  -1.22447881
   2.60738926   1.99624153   9.52009651   6.05556108   3.6317433
  -0.13930393  -7.84400086   5.27025818  -3.4691165    1.00272097
  -2.87408721  -4.33089029  -4.35306016   6.35415477   1.00074582
  -0.32843959   3.30806375  -2.27174532  -6.35361425   2.2568085
  -5.7278217   -2.72650492  -2.33711773  -9.21079681  -3.89233614
   0.07711645  -1.95038112   2.33986444   3.47375271   3.32140029
  -0.61425529  -5.13707308  -4.81335761  -0.74326615   8.59991602
  -4.32522794   1.35747517  -6.24207871   4.49332704  -0.70571284
   8.95064082   0.07704474  -5.50508199  -8.48791404  -1.58571548
  -1.77826832   3.26293887  -1.62993419  -1.37700363  -6.88660557
   1.72697442  -3.33756246   7.28711182   1.2478934    1.63831202
   1.8616868  -11.92462477  -4.00034538  -4.17979846   1.70462546
  -1.26126862   6.07426975  -4.4533248   -1.36241572  -3.31190463
   3.81194744  -0.32472707  -4.43030515   4.03282676  -1.93412
   0.18300126   1.12406611   2.65735123  -2.021759     2.50341348
   2.05566206   1.74166869  -6.13290942  -3.82771684   3.74960547
  -3.60166835   3.03578002  -1.70555437   0.28667504   9.55181142
   3.51057806  -1.56850357   2.98799653  -0.99909635   7.45059597
   6.59308078   1.06482635   0.17952028   4.08697742  -4.8840868
   5.20058581   2.89678937  -6.05114492   0.12333158   1.23883245
   8.37993768  -0.86063282   3.37778667  -2.33518352   0.85097286
   0.60938951   1.10075514   0.90112208   1.15821433  -4.24784364
  -3.44795681   4.88461051  -2.45795702   2.20184766   2.0852344
  -1.20500284   6.3768794    1.87652519   2.39531914  -1.81661508
   8.17109733  -0.89268648  -1.26402958  -7.06382756  -1.77143323
   9.47348436  -2.64522146  -0.45204441  -2.28517959  -2.36180552
 -10.06739505   4.28290409   5.1679706    3.68795473   2.0285149
  -3.92290433   0.39652976  -5.0221331    7.04398739  -1.80511264
  -4.68312776  -3.95926134  -2.48725872   3.71803578  -1.44388446
  -0.99927824  -2.02996567   2.97949262  10.30602213   1.71081797
  -2.45604717   3.09143465  -4.43964525  -2.42338624  -2.14070755
  -1.09558181  -6.55510622  -3.40430688   2.40023791   2.91770218
   1.24493627   3.22423348  -0.73722697   0.02406249  -2.07591747
   3.66373118]"
6,"[-6.17676821e+00  3.90060672e+00  1.82656108e+00  1.30189238e+00
 -6.73417664e+00  6.14208643e+00 -5.67123898e-01 -2.35631342e+00
 -2.04561629e+00  3.51603920e+00  3.96819774e+00  3.65700685e+00
 -1.41175182e+00 -6.75712726e+00  5.20049459e+00 -6.42286590e+00
 -4.21174552e+00  1.98403692e-02 -5.48800669e-01 -1.67188076e+00
  5.84878418e-01 -5.18509548e+00 -7.60626252e+00  1.42250620e+00
 -2.66334134e-01 -5.37627641e+00 -1.28135192e+01 -6.46733322e+00
 -1.49667589e+00  4.65930731e+00  2.15055475e+00 -3.10332626e+00
  5.14655278e+00  2.79873213e+00 -4.53367174e+00  2.42606386e+00
 -6.33448170e-01  8.09509966e+00  5.10082260e+00  2.30954204e+00
  1.87899406e+00 -9.05129052e+00  4.22389555e+00 -3.39071954e+00
 -5.14049767e-01  1.63848723e+00 -2.78085964e+00 -5.54437002e+00
  9.55861607e+00 -1.32812589e+00 -4.06162207e-01  2.84547331e+00
 -7.74772039e-01 -5.19509575e+00  1.06262152e+00 -3.81199052e+00
 -3.30267701e+00 -1.80724472e+00 -1.03551596e+01  6.75003865e-01
 -2.99000569e+00  1.17134476e+00  1.74944837e+00  5.29000837e+00
  1.23716219e+00 -1.60036462e+00 -4.64017609e+00 -2.40096932e+00
  3.37615734e-01  6.74698327e+00 -3.47815656e+00  9.38684555e-01
 -6.29737941e+00  4.54422826e+00 -2.51852486e+00  1.16873552e+01
 -8.70220695e-01 -4.57895270e+00 -6.40580498e+00 -1.67387708e+00
 -1.35498020e+00  1.97048333e+00  4.77429249e-01  2.70146723e+00
 -7.10988358e+00  2.47330364e+00 -2.65614052e+00  8.73944469e+00
  3.35894494e+00  4.67192597e-01  3.80649286e+00 -1.32465149e+01
 -3.55851069e+00 -3.29875303e+00 -7.93451653e-01 -4.75500838e-02
  5.22591364e+00 -7.05839170e+00 -9.67024295e-01 -3.38709414e+00
  2.31421162e+00  1.17075685e+00 -3.86532387e+00  3.87062288e+00
 -2.63864616e+00 -1.00435745e-02 -9.49430835e-01  1.34558682e-01
 -5.43743164e+00 -1.50118431e+00  1.78121414e+00  4.16583589e+00
 -6.21217417e+00 -3.30566151e+00  4.56162075e+00 -3.64885577e+00
  1.80083602e+00  5.58184799e-01  1.27781451e+00  8.93948380e+00
 -1.13939422e-01 -1.23884413e+00  4.30830997e+00  7.63141347e-01
  2.23971433e+00  1.09724409e+01  1.94035418e-02  5.51633125e-01
  4.28753199e+00 -5.16049502e+00  3.18750607e+00  4.57913524e+00
 -1.06249323e+01 -1.20035355e+00  2.87862440e+00  8.33185224e+00
  1.66173528e+00  4.98596532e+00 -4.67115018e+00 -1.37825438e+00
  1.26944972e+00  3.90954501e+00  2.08998992e+00  7.79105205e-02
 -5.43492433e+00 -3.22720903e+00  3.91945578e+00 -1.55174165e+00
  3.50441545e+00  2.19311210e+00  4.61275724e-01  9.51799581e+00
  5.94179265e+00  2.60740788e+00 -3.69496887e+00  1.10490242e+01
  1.70136932e+00 -3.47489014e+00 -3.78503122e+00 -2.75098317e+00
  1.26785666e+01 -1.30240493e+00 -3.09106435e+00 -5.72722119e+00
  2.59236079e-01 -8.35483980e+00  5.60305921e+00  4.73882361e+00
  3.97200077e+00  1.97300127e+00 -4.09629855e+00  1.81720778e-01
 -4.92595089e+00  6.44347223e+00 -3.15013301e+00 -6.88481742e+00
 -3.10802044e+00 -2.28719048e+00  3.95522639e+00 -4.33683344e+00
  3.50379954e-01 -2.12205871e+00 -1.86115170e-01  1.02711621e+01
  8.30146215e-01 -4.28196858e+00  3.22752265e+00 -3.07175886e+00
  3.91042388e+00 -5.28010960e+00 -3.17952161e+00 -7.44100018e+00
 -1.27905745e+00  2.81891904e+00  3.74427190e+00 -2.04503042e-01
  4.38294846e+00 -1.50637473e+00 -2.28446764e-01 -1.51850058e-01
  5.64326243e+00]"
7,"[ -5.29383079   4.37279498   0.82922275  -1.44135769  -4.97715831
   9.33620675   0.17267795   0.15231502  -3.7912092    7.48641834
   5.758508     4.06866813  -0.47249162  -5.93928708   6.36304385
  -6.46579339  -3.21103574  -1.07926695   1.95958901  -0.23799203
  -0.32544795  -6.46190264  -6.96379754   0.03182675  -5.84668572
  -6.55387749 -12.49675245  -2.97195553   1.24301693   2.59756191
   0.94043548  -1.37390971   2.04244034   3.13625988  -3.50088958
  -0.1276861   -2.33019134   6.09032475   5.40649352   0.10578107
   0.22561654  -6.8074002    5.07924554  -3.03507371  -1.15061058
  -0.18575667   1.67028688  -2.01637277  11.21556853  -1.81574755
   2.01223457   3.88022149   1.07283586  -9.40194654   0.74994131
  -1.70897869  -0.78594745  -5.73469949 -10.09151148   1.9387635
  -0.50068031   1.37393841   2.93710284   5.76593619   0.92334219
  -0.83296045  -5.78800073   0.36017532   0.28163658   5.13283789
  -1.23528313   0.0973816   -4.92361652   2.20818754  -4.61329169
   8.64215759  -2.81965536  -1.13116929  -7.07950977   0.17856527
  -0.15289864   3.23396034  -0.55320572   4.25207387  -9.55647655
   1.23651866  -5.00638773   7.40011248   3.75702933   3.82213542
   1.08521559 -14.82901467  -4.38546749  -3.07777999  -2.96603963
   0.12490811   6.47563695  -7.36960838  -2.46098217  -2.26090912
   1.9445087    2.82676113  -2.92402104   4.1830035   -3.94773566
   1.05703118   0.24254818   1.96890941  -6.31685154  -1.26441654
   0.90523409   4.53726369  -6.54359352  -2.25289992   6.50702417
  -2.16083184   0.64172126   3.11321052  -0.37096452  11.4244519
  -1.17056643  -1.28626821   4.12092813   0.31672018   0.9964301
  12.38731459   3.6762527    0.15934667   0.87410036  -5.43927939
   3.53385477   4.99952136 -10.66300164  -2.77453587   2.33281502
   8.86276326  -0.41100821   2.04602463  -5.21370678  -4.97428141
   3.08241842   2.56693447   4.22514288  -1.85747353  -3.63645069
  -3.17652125   3.29324549  -4.69615867   4.70819519   3.46011047
  -0.39790997   7.82225791   7.52011492   4.67704024  -4.7016049
   9.68010923   0.98066094  -2.68491905  -1.87128214  -6.54045002
  12.79996279  -1.40520102  -2.12212274  -4.70135322  -0.57772738
  -6.37671875   7.65237546   3.95832969   2.60536148   3.67112646
  -4.53897033   1.17377621  -6.03589416   8.78633206  -3.1317382
 -10.26053037  -6.15981979  -1.92818608   0.40307986  -6.696939
  -2.94127253  -4.07032237  -0.10525537  10.08550717   2.91091358
  -4.3828167    4.6749689   -2.14455657   3.71748878  -3.9164402
  -0.51340459  -4.26824428  -0.58158135   3.75320052   3.57289951
   2.26610337   5.65457865  -2.29455613   0.19606796   0.67675331
   4.54177401]"
8,"[-4.20392988e+00  4.68189825e+00 -2.36719817e+00  2.42197338e+00
 -6.41385608e+00  1.04688111e+01  2.11197334e+00  1.48234963e+00
 -5.11786781e+00  7.88456231e+00  4.66774107e+00  4.37108560e+00
 -7.62931635e-01 -5.10603945e+00  7.06438832e+00 -5.32234947e+00
 -2.23228155e+00 -6.77076523e-01  9.18773631e-01 -6.84087488e-01
 -1.16263097e+00 -6.84645407e+00 -6.81669266e+00 -9.03252914e-02
 -7.12539280e+00 -7.14721110e+00 -1.06115203e+01 -5.24210764e+00
  1.56928897e+00  3.58103934e+00  5.09963974e-01 -1.11753959e-01
  3.54367233e-01  7.64522153e-01 -3.37309835e+00 -2.33754736e+00
 -2.00854133e+00  3.09349896e+00  4.47874547e+00  1.72269927e+00
  1.32578201e+00 -9.14481475e+00  7.79957687e+00 -4.31185585e-02
 -3.04450470e+00  2.13907553e-01  1.38756403e+00 -2.74152824e+00
  1.41665753e+01 -7.08111471e+00  1.00596478e+00  5.35879648e+00
  9.60968838e-01 -1.21352163e+01  1.16082541e-01 -1.64438278e+00
  3.75878317e+00 -5.94369614e+00 -1.04658105e+01  1.48420318e+00
 -1.43458972e+00  9.72485258e-01  5.49807407e+00  7.15054315e+00
  2.20041257e+00 -2.26378840e+00 -4.94848906e+00  1.30196712e+00
  1.55262157e+00  4.82702134e+00 -8.75903240e-01  1.19291793e+00
 -3.26006057e+00  1.45237179e+00 -6.59120558e+00  9.93668131e+00
 -6.14595330e+00  4.89464677e-01 -5.40941571e+00  2.01408351e+00
  1.62672312e+00  3.73436875e+00 -7.69899309e-01  1.77944998e+00
 -8.41032749e+00  1.92687494e+00 -5.46788010e+00  7.37100936e+00
  4.30411131e+00  5.69527384e+00 -9.23252315e-01 -1.58889216e+01
 -6.67420861e+00 -2.44520325e+00 -2.05941911e+00  1.03563429e+00
  6.69017331e+00 -7.37459120e+00 -3.93272227e+00 -3.06150977e+00
  3.48477958e+00  2.03164789e+00 -3.68444825e+00  1.48355411e+00
 -8.99647042e+00  2.03716623e-01  1.92735155e+00  2.52912350e+00
 -7.23657678e+00 -1.50338917e+00  2.35879029e+00  4.06004315e+00
 -4.99909899e+00 -4.92774532e+00  7.25296223e+00 -3.28122968e+00
  1.69531440e+00  3.57526981e-01 -2.71704154e+00  1.14042313e+01
  1.57574475e+00 -3.03772760e+00  2.57951051e+00  3.62751853e+00
  1.03822919e+00  1.37206306e+01  4.55983562e+00 -5.84305413e-01
 -1.75993357e+00 -7.62209510e+00  4.79993299e+00  5.86415082e+00
 -1.50517913e+01 -8.87941452e-01  2.67948004e+00  6.98882814e+00
  4.57706936e-01  2.27791578e+00 -6.34640561e+00 -4.99534977e+00
  4.63419186e+00 -2.08811295e-01  4.38258906e+00 -1.31533584e+00
 -2.85812755e+00 -1.57384017e+00  7.92976952e-01 -4.27062597e+00
  9.25971840e+00  2.68828248e+00  2.98426299e+00  1.22441121e+01
  5.74625975e+00  4.90146845e+00 -4.52280263e+00  1.21118989e+01
  3.41655702e+00 -3.09921528e+00 -2.50487333e-01 -8.14007938e+00
  1.31801351e+01 -2.74693254e+00  1.54343763e+00 -4.46009807e+00
  1.17081656e+00 -5.36413337e+00  9.26973624e+00  3.28139429e+00
 -1.45807008e+00  2.03415293e+00 -4.24847525e+00  1.23534177e+00
 -9.67700321e+00  9.96873022e+00  2.08609655e+00 -9.63603351e+00
 -5.23030760e+00  1.17377240e+00 -2.79475852e+00 -6.79366390e+00
 -2.75182219e+00  8.70670355e-03  6.31615728e-01  7.83390528e+00
 -1.05533229e+00 -5.28540067e+00  3.76923092e+00 -4.37028551e+00
  3.28656078e+00 -2.53548390e+00 -4.17514428e+00 -2.41978946e+00
 -3.82382203e+00  2.19462959e+00  4.46232412e+00  2.05540878e+00
  7.11257610e+00 -2.51939067e+00 -5.24063640e-01 -2.12993986e-01
  5.06280050e+00]"
